GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);Schaeffler LuK;VALEO;HERTH+BUSS JAKOPARTS;JAPANPARTS;AISIN;BLUE PRINT;EXEDY;WESTLAKE;RYMEC;SACHS
479;Kupplungssatz;024620308700;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;024620332400;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;024620335400;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;024620344500;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;024622344609;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;024622348700;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;024623354800;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;024623356000;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;024624347634;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0252502201;1;0,0005;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0252502301;6;0,0029;1;1;0;0;0;0;1;1;1;1
479;Kupplungssatz;0252505501;1;0,0005;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;0252507001;1;0,0005;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;0252508301;1;0,0005;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;0252509601;2;0,001;1;1;0;0;0;1;1;0;0;1
479;Kupplungssatz;025600001600;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;025600019700;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;025600029500;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;025600037100;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;025600040600;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0262500501;13;0,0063;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;0262500701;6;0,0029;1;0;0;0;0;1;1;0;0;1
479;Kupplungssatz;0262501401;1;0,0005;1;0;0;0;0;0;1;0;0;1
479;Kupplungssatz;0262501801;5;0,0024;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;027141025;4;0,0019;1;0;0;0;0;0;0;1;1;1
479;Kupplungssatz;027141025NX;3;0,0014;0;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;027141025T;7;0,0034;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;027141026A;1;0,0005;1;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;027141026C;1;0,0005;1;1;0;0;0;1;0;1;1;1
479;Kupplungssatz;027141031J;2;0,001;1;0;0;0;1;1;0;1;1;0
479;Kupplungssatz;027141032C;1;0,0005;1;0;0;0;0;0;0;1;1;1
479;Kupplungssatz;027141033S;4;0,0019;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;027141033T;1;0,0005;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;027198141AX;9;0,0043;0;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;027198141BX;1;0,0005;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;027198141CX;1;0,0005;1;1;0;0;0;1;1;1;1;1
479;Kupplungssatz;027198141X;19;0,0092;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;0272501701;1;0,0005;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;028105264G;1;0,0005;1;1;0;1;0;1;0;1;0;0
479;Kupplungssatz;028105264K;1;0,0005;1;1;0;1;0;1;0;1;0;0
479;Kupplungssatz;028105266A;9;0,0043;1;1;0;0;0;1;0;1;0;1
479;Kupplungssatz;028105266K;1;0,0005;1;0;0;0;1;1;0;1;0;1
479;Kupplungssatz;028141025F;1;0,0005;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;028141025M;1;0,0005;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;028141025P;5;0,0024;1;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;028141025PX;2;0,001;0;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;028141026A;2;0,001;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;028141026B;2;0,001;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;028141034B;1;0,0005;1;0;0;0;0;1;0;1;1;1
479;Kupplungssatz;028141035C;3;0,0014;1;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;028141035M;2;0,001;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;028141035MX;5;0,0024;1;0;0;0;0;1;0;0;1;0
479;Kupplungssatz;028141035P;1;0,0005;1;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;028141036K;4;0,0019;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;028141036L;3;0,0014;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;028141036LX;4;0,0019;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;028141036Q;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;028141036R;1;0,0005;1;0;0;1;1;1;0;0;0;1
479;Kupplungssatz;028141036T;1;0,0005;1;0;0;0;1;1;0;0;0;1
479;Kupplungssatz;028141117;1;0,0005;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;028198141AX;69;0,0333;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;028198141BX;24;0,0116;1;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;028198141CX;40;0,0193;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;028198141DX;1;0,0005;1;0;0;0;1;1;0;1;1;1
479;Kupplungssatz;028198141EX;1;0,0005;0;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;028198141FX;1;0,0005;0;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;028198141GX;1;0,0005;0;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;028198141MX;5;0,0024;0;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;028198141X;12;0,0058;0;1;0;0;0;1;1;0;1;1
479;Kupplungssatz;0282503901;2;0,001;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;0282504001;2;0,001;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;0282504501;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0282504601;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0282505701;2;0,001;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0282505801;2;0,001;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0282506101;1;0,0005;1;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;0282506701;1;0,0005;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;0282508701;4;0,0019;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;029198141AX;15;0,0072;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;0292505301;3;0,0014;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;0292505801;1;0,0005;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;0292507301;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0292507401;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0292508701;1;0,0005;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;02A141165A;11;0,0053;1;1;0;1;1;1;0;1;1;1
479;Kupplungssatz;02A141165B;5;0,0024;1;1;0;1;1;1;0;1;1;0
479;Kupplungssatz;02A141165D;2;0,001;1;1;0;1;1;1;0;1;1;1
479;Kupplungssatz;02A141165G;3;0,0014;1;1;0;1;1;1;0;1;1;1
479;Kupplungssatz;02A141165M;254;0,1225;1;1;0;1;1;1;0;1;1;1
479;Kupplungssatz;02A141165R;55;0,0265;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;02E141029N;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;02E398029A;3;0,0014;0;1;0;0;0;1;0;0;0;0
479;Kupplungssatz;02E398029B;32;0,0154;0;1;0;0;0;1;0;0;0;0
479;Kupplungssatz;02E398029C;103;0,0497;0;1;0;0;0;1;0;0;0;0
479;Kupplungssatz;02F141671A;4;0,0019;1;1;0;0;0;1;0;1;1;1
479;Kupplungssatz;02F141671B;33;0,0159;1;1;0;0;0;1;0;1;1;1
479;Kupplungssatz;02M141671A;1;0,0005;1;1;0;1;1;1;0;1;1;1
479;Kupplungssatz;02T141153E;1;0,0005;0;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;02T141153F;191;0,0921;1;1;0;1;1;1;1;1;1;1
479;Kupplungssatz;02T141153G;1;0,0005;0;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;02T141153K;59;0,0285;1;1;0;1;0;1;1;0;1;1
479;Kupplungssatz;02T141153Q;1;0,0005;1;1;0;1;1;1;1;1;1;1
479;Kupplungssatz;02T141165A;1;0,0005;1;0;0;0;1;0;1;1;1;0
479;Kupplungssatz;02T141165C;2;0,001;1;0;0;0;0;1;1;1;1;0
479;Kupplungssatz;02T141170;1;0,0005;1;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;02T141170C;2;0,001;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;030141025C;1;0,0005;1;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;030141025D;1;0,0005;1;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;030141025R;29;0,014;1;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;030141025S;9;0,0043;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;030141032S;1;0,0005;1;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;030141033F;37;0,0178;1;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;030141033P;18;0,0087;1;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;030141034G;1;0,0005;1;0;0;0;0;1;0;0;1;0
479;Kupplungssatz;030198141AX;24;0,0116;0;1;0;1;1;1;0;0;1;1
479;Kupplungssatz;030198141BX;50;0,0241;1;1;0;1;1;1;0;1;1;1
479;Kupplungssatz;030200800;1;0,0005;0;1;0;0;0;1;0;1;0;0
479;Kupplungssatz;0302504501;2;0,001;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;0302504701;1;0,0005;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;0302505101;2;0,001;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;030360;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;030484;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;030515;6;0,0029;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;030540;6;0,0029;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;030751;4;0,0019;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;030829;5;0,0024;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;031000;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;032141015N;1;0,0005;0;0;0;0;0;1;0;1;1;1
479;Kupplungssatz;032141025A;1;0,0005;1;0;0;0;1;1;0;0;1;1
479;Kupplungssatz;032141025G;2;0,001;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;032141025M;12;0,0058;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;032141032;4;0,0019;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;032141032A;16;0,0077;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;032198141AX;8;0,0039;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;032198141X;28;0,0135;0;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;033229;16;0,0077;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;033235;5;0,0024;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;033281;11;0,0053;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;033817;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;034124;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;034198141AX;2;0,001;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;034198141X;7;0,0034;1;0;0;0;0;0;1;0;1;1
479;Kupplungssatz;035141033X;2;0,001;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;035188;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;035286;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;036141015N;1;0,0005;1;0;0;0;1;1;1;1;1;1
479;Kupplungssatz;036141025K;49;0,0236;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;036141025P;20;0,0096;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;036141025Q;9;0,0043;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;036141026;17;0,0082;0;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;036141026B;6;0,0029;1;1;0;0;0;1;0;0;1;0
479;Kupplungssatz;036141026G;4;0,0019;0;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;036141026K;4;0,0019;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;036141026L;144;0,0695;1;1;0;0;0;1;0;1;1;1
479;Kupplungssatz;036141026LX;2;0,001;0;0;0;0;0;1;0;0;0;1
479;Kupplungssatz;036141026N;3;0,0014;1;1;0;1;0;0;0;0;0;1
479;Kupplungssatz;036141026?;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;036141032H;363;0,1751;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;036141032HX;6;0,0029;0;0;0;0;0;1;0;0;0;1
479;Kupplungssatz;036141032N;17;0,0082;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;036141032P;31;0,015;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;036141032PX;1;0,0005;1;1;0;1;0;1;0;1;1;0
479;Kupplungssatz;036141033;3;0,0014;1;1;0;1;0;1;0;1;1;0
479;Kupplungssatz;036141033D;3;0,0014;1;1;0;1;0;0;0;0;0;1
479;Kupplungssatz;036141033H;12;0,0058;0;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;036141033LX;3;0,0014;0;1;0;1;0;0;0;0;0;0
479;Kupplungssatz;036166;8;0,0039;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;036198141;61;0,0294;1;1;0;0;0;1;0;1;1;1
479;Kupplungssatz;036198141AX;15;0,0072;0;0;0;1;1;1;0;0;1;1
479;Kupplungssatz;036198141B;2;0,001;1;1;1;1;0;0;0;1;1;0
479;Kupplungssatz;036198141BX;7;0,0034;1;1;1;1;1;1;0;1;1;1
479;Kupplungssatz;036198141C;2;0,001;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;036198141CX;12;0,0058;1;1;1;0;0;0;0;0;1;1
479;Kupplungssatz;036198141D;2;0,001;0;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;036198141DX;1;0,0005;0;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;036198141X;170;0,082;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;036220;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;036230;5;0,0024;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;036270;11;0,0053;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;036274;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;037141032LX;1;0,0005;1;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;037198141AX;12;0,0058;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;037198141BX;2;0,001;0;1;0;0;1;0;0;0;0;1
479;Kupplungssatz;037198141DX;1;0,0005;0;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;037198141X;13;0,0063;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;037620;6;0,0029;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;037932;5;0,0024;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;038105264D;1;0,0005;1;1;0;1;1;1;0;1;0;1
479;Kupplungssatz;038105264E;3;0,0014;1;1;0;1;1;1;0;0;0;1
479;Kupplungssatz;038105264H;1;0,0005;1;1;0;1;1;1;0;1;0;1
479;Kupplungssatz;038105264J;125;0,0603;1;1;0;1;1;1;0;1;0;1
479;Kupplungssatz;038105264L;1;0,0005;0;0;0;0;0;1;0;0;0;1
479;Kupplungssatz;038105266A;3;0,0014;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;038105266AG;17;0,0082;1;1;0;1;1;1;0;1;1;1
479;Kupplungssatz;038105266AM;24;0,0116;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;038105266AN;38;0,0183;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;038105266AQ;8;0,0039;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;038105266BA;8;0,0039;1;1;0;1;1;1;0;1;1;1
479;Kupplungssatz;038105266BB;53;0,0256;1;1;0;1;1;1;0;1;1;1
479;Kupplungssatz;038105266D;1;0,0005;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;038105266K;2;0,001;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;038105266Q;21;0,0101;1;1;0;1;1;1;0;1;1;1
479;Kupplungssatz;038141025B;4;0,0019;1;0;0;0;1;1;0;0;1;1
479;Kupplungssatz;038141025D;31;0,015;1;1;0;1;1;1;0;0;1;1
479;Kupplungssatz;038141025G;8;0,0039;1;1;0;0;0;1;1;0;1;1
479;Kupplungssatz;038141025H;13;0,0063;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;038141025L;8;0,0039;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;038141025N;27;0,013;1;1;0;1;1;1;0;0;1;1
479;Kupplungssatz;038141025P;48;0,0232;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;038141025R;65;0,0314;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;038141026;16;0,0077;1;0;0;0;0;1;0;0;0;1
479;Kupplungssatz;038141026X;1;0,0005;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;038141031B;12;0,0058;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;038141031E;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;038141031H;1;0,0005;1;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;038141031K;2;0,001;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;038141031L;1;0,0005;1;0;0;0;1;1;0;0;1;1
479;Kupplungssatz;038141031R;46;0,0222;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;038141031RX;8;0,0039;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;038141032;39;0,0188;1;1;0;1;1;1;0;0;1;1
479;Kupplungssatz;038141032D;5;0,0024;1;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;038141032E;22;0,0106;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;038141032G;19;0,0092;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;038141032L;1;0,0005;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;038141032LX;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;038141032N;22;0,0106;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;038141032P;33;0,0159;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;038141032Q;25;0,0121;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;038141032R;5;0,0024;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;038141033C;8;0,0039;1;1;0;1;1;1;0;0;1;1
479;Kupplungssatz;038141117A;25;0,0121;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;038141117E;1;0,0005;1;0;0;0;1;1;0;0;1;1
479;Kupplungssatz;038141117L;7;0,0034;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;038141117M;14;0,0068;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;038198141AX;12;0,0058;1;1;0;1;1;1;1;1;1;1
479;Kupplungssatz;038198141BX;48;0,0232;1;1;1;0;1;1;0;1;1;1
479;Kupplungssatz;038198141C;1;0,0005;0;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;038198141DX;6;0,0029;0;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;038198141EX;75;0,0362;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;038198141FX;67;0,0323;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;038198141G;6;0,0029;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;038198141GX;80;0,0386;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;038198141K;1;0,0005;1;1;0;0;1;1;0;1;1;0
479;Kupplungssatz;038198141KX;7;0,0034;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;038198141P;37;0,0178;1;0;0;0;1;1;0;0;1;1
479;Kupplungssatz;038198141PX;259;0,1249;1;0;0;0;1;1;0;0;1;1
479;Kupplungssatz;038198141X;78;0,0376;1;1;0;1;0;1;1;1;1;1
479;Kupplungssatz;03C105266AA;2;0,001;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;03C105266G;3;0,0014;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;03C105266L;39;0,0188;1;1;0;1;0;0;0;0;0;0
479;Kupplungssatz;03C141015G;1;0,0005;0;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;03C141015H;2;0,001;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;03C141015J;28;0,0135;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;03C141015P;204;0,0984;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;03C141015PX;14;0,0068;0;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;03C141025D;210;0,1013;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;03C141025DX;2;0,001;0;1;0;1;0;0;0;0;0;1
479;Kupplungssatz;03C141025G;123;0,0593;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;03C141025GS1;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;03C141025GX;6;0,0029;0;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;03C141025J;13;0,0063;1;1;0;0;0;1;0;1;1;1
479;Kupplungssatz;03C141025K;1;0,0005;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;03C141025M;4;0,0019;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;03C141031;284;0,137;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;03C141031D;246;0,1187;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;03C141031DX;11;0,0053;0;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;03C141031F;1;0,0005;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;03C141031X;4;0,0019;0;1;0;1;0;0;0;0;0;1
479;Kupplungssatz;03D141015B;1;0,0005;0;1;1;1;0;0;0;0;1;1
479;Kupplungssatz;03D141015D;2;0,001;0;1;1;1;0;0;0;0;1;1
479;Kupplungssatz;03D141015G;2;0,001;0;0;0;0;0;0;1;0;1;1
479;Kupplungssatz;03D141025;3;0,0014;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;03D141025A;3;0,0014;1;0;0;0;0;1;0;1;1;1
479;Kupplungssatz;03D141025B;3;0,0014;1;0;0;0;0;1;0;1;1;1
479;Kupplungssatz;03D141025C;165;0,0796;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;03D141025D;167;0,0806;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;03D141031A;245;0,1182;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;03D141031C;2;0,001;1;0;0;0;0;1;0;1;1;1
479;Kupplungssatz;03D141031CS1;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;03D141031D;103;0,0497;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;03D141031DX;1;0,0005;0;1;0;1;0;0;0;0;0;1
479;Kupplungssatz;03F105266;4;0,0019;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;03F105266C;6;0,0029;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;03F141015B;2;0,001;0;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;03F141025;99;0,0478;1;1;0;0;0;1;0;1;1;1
479;Kupplungssatz;03F141025A;32;0,0154;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;03F141031;39;0,0188;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;03G105264;2;0,001;0;0;0;0;0;1;0;0;0;1
479;Kupplungssatz;03G105266AD;4;0,0019;0;1;0;1;0;0;0;0;0;1
479;Kupplungssatz;03G105266AF;30;0,0145;1;1;0;1;1;0;0;1;1;0
479;Kupplungssatz;03G105266AT;47;0,0227;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;03G105266BA;86;0,0415;1;1;0;1;0;1;0;1;1;0
479;Kupplungssatz;03G105266BB;55;0,0265;1;1;0;1;1;1;0;1;1;0
479;Kupplungssatz;03G105266BC;4;0,0019;1;1;0;1;1;0;0;1;1;0
479;Kupplungssatz;03G105266BH;36;0,0174;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;03G105266BM;17;0,0082;0;0;0;1;0;1;0;1;0;1
479;Kupplungssatz;03G105266BN;152;0,0733;1;1;0;1;0;1;0;0;0;1
479;Kupplungssatz;03G105266E;1;0,0005;1;1;0;1;0;1;0;1;1;0
479;Kupplungssatz;03G105266N;2;0,001;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;03G141013;1;0,0005;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;03G141015;4;0,0019;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;03G141015G;1;0,0005;1;1;1;0;1;1;0;1;1;1
479;Kupplungssatz;03G141015K;2;0,001;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;03G141015L;348;0,1679;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;03G141015LX;26;0,0125;1;1;1;1;1;1;1;0;1;1
479;Kupplungssatz;03G141015M;204;0,0984;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;03G141015MX;4;0,0019;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;03G141015N;514;0,248;1;1;1;0;1;1;0;1;1;1
479;Kupplungssatz;03G141015NX;10;0,0048;0;1;1;0;1;1;0;1;1;1
479;Kupplungssatz;03G141016;28;0,0135;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;03G141016A;474;0,2287;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;03G141016AX;46;0,0222;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;03G141025C;3;0,0014;1;1;0;0;1;0;0;0;1;0
479;Kupplungssatz;03G141025E;20;0,0096;1;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;03G141025F;7;0,0034;1;0;0;0;1;0;0;1;1;0
479;Kupplungssatz;03G141025G;2;0,001;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;03G141025H;7;0,0034;1;1;0;0;1;0;1;0;1;0
479;Kupplungssatz;03G141031H;14;0,0068;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;03G141031HX;2;0,001;0;0;0;0;0;0;1;0;1;1
479;Kupplungssatz;03G141031K;5;0,0024;1;1;0;0;1;0;0;0;1;0
479;Kupplungssatz;03G141031P;22;0,0106;1;1;0;0;1;1;1;1;1;1
