GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);VALEO;LEMF?RDER;VAN WEZEL;METZGER AUTOTEILE;MAGNETI MARELLI;FEBI BILSTEIN;MAXGEAR;DOGA;PMM;Ac Rolcar
1561;Fensterheber;2160264METZGER;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2160267;1;0,0023;0;1;1;1;1;1;0;1;0;1
1561;Fensterheber;2160284;4;0,0091;0;0;1;1;1;0;1;1;0;1
1561;Fensterheber;2160301MTZ;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2160302MTZ;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2160309METZGER;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2160312ME;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2160313MZ;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2160314MZ;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2160329;2;0,0045;0;1;1;1;1;1;0;0;0;1
1561;Fensterheber;2160337;1;0,0023;0;0;1;1;0;1;0;1;0;1
1561;Fensterheber;2160357;2;0,0045;0;0;1;1;0;0;0;1;0;1
1561;Fensterheber;2160365;1;0,0023;0;0;1;1;0;0;0;1;0;1
1561;Fensterheber;2160371;3;0,0068;0;1;1;1;0;0;0;1;0;1
1561;Fensterheber;2160371METZGER;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2160377ME;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2160413;3;0,0068;0;1;1;1;0;0;0;0;0;1
1561;Fensterheber;2160413ME;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2160415;3;0,0068;0;0;1;1;0;0;0;0;0;0
1561;Fensterheber;2160437;1;0,0023;1;0;0;1;0;0;0;0;0;1
1561;Fensterheber;2160445;1;0,0023;1;0;1;1;0;0;0;0;0;0
1561;Fensterheber;2160448;1;0,0023;0;0;1;1;0;0;0;0;0;1
1561;Fensterheber;2160449;6;0,0136;1;0;1;1;0;1;0;1;0;0
1561;Fensterheber;2160450;4;0,0091;1;0;1;1;0;1;0;1;0;0
1561;Fensterheber;2160461;3;0,0068;0;0;1;1;0;0;0;0;0;1
1561;Fensterheber;2160487;1;0,0023;0;0;1;1;0;0;0;1;0;0
1561;Fensterheber;2160493;1;0,0023;0;1;1;1;0;0;0;1;0;0
1561;Fensterheber;2160494;1;0,0023;0;1;1;1;0;0;0;0;0;0
1561;Fensterheber;2160519;3;0,0068;0;0;1;1;0;0;0;1;0;1
1561;Fensterheber;2160520;1;0,0023;0;0;1;1;0;0;0;1;0;1
1561;Fensterheber;2160523;1;0,0023;0;1;1;1;0;0;0;1;0;0
1561;Fensterheber;2160547;1;0,0023;0;0;1;1;0;0;0;1;0;0
1561;Fensterheber;2160601METZGER;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2160604;1;0,0023;0;0;1;1;0;0;0;0;0;1
1561;Fensterheber;2160614;4;0,0091;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;2160615;2;0,0045;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;2160616;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;2160651;1;0,0023;0;0;1;1;0;1;0;0;0;0
1561;Fensterheber;2160665;1;0,0023;1;0;1;1;0;1;0;0;0;0
1561;Fensterheber;2160669;29;0,0659;0;0;1;1;0;0;0;1;0;1
1561;Fensterheber;2160670ME;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2160675;2;0,0045;0;0;1;1;0;0;0;1;0;0
1561;Fensterheber;2160689ME;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2160690ME;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;217086;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;217334;3;0,0068;0;0;0;0;0;0;0;1;0;0
1561;Fensterheber;2197200946;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;2197201046;2;0,0045;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;221195;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;221196;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;227232;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;228445;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;230260;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2303352;1;0,0023;1;1;0;0;1;1;0;1;1;0
1561;Fensterheber;2315PSG1;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;2318PSG1POL;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2323095;1;0,0023;0;0;0;0;1;0;0;0;1;1
1561;Fensterheber;2329PSG1;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;2334PSG1;2;0,0045;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;2334PSG2;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;233577;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2338PSG1POL;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;233936;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;234091;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;234165;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;234181;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;234184;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;234185;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;234192;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2350PSG1;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;2363;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;2391PSG1;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;2391PSG1POL;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2391PSG2;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;2441735;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;24450166;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;24451522;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;2467200179;1;0,0023;1;1;1;1;0;0;0;0;0;0
1561;Fensterheber;2472178;1;0,0023;0;0;0;0;1;0;0;0;0;1
1561;Fensterheber;2473811;1;0,0023;0;0;0;1;1;0;0;0;1;1
1561;Fensterheber;2473815;5;0,0114;1;0;0;1;1;0;0;1;1;1
1561;Fensterheber;25091103;1;0,0023;0;0;0;0;0;1;0;0;0;0
1561;Fensterheber;25102111;2;0,0045;0;0;1;1;0;0;0;0;0;0
1561;Fensterheber;25102121;2;0,0045;0;0;1;1;0;0;0;0;0;0
1561;Fensterheber;251210;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;251211;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;251837461;1;0,0023;0;1;0;0;0;0;0;1;0;0
1561;Fensterheber;251837502A;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2520004667;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2520004753;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2520004772;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2520004787;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2520005052;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2520005103;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2520005206;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2520005667;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2520005843;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;253816;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;25412111;2;0,0045;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;2543261;3;0,0068;1;0;1;0;0;0;0;1;1;0
1561;Fensterheber;2543262;3;0,0068;1;0;1;0;0;0;0;0;1;0
1561;Fensterheber;2543263;4;0,0091;1;0;1;0;0;0;0;0;0;0
1561;Fensterheber;2545262;1;0,0023;1;0;1;0;0;0;0;1;1;0
1561;Fensterheber;25502111;4;0,0091;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;25502131;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;25502141;2;0,0045;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;25641803;1;0,0023;0;0;0;1;0;0;0;0;0;1
1561;Fensterheber;256700;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;256706;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2572349;5;0,0114;0;0;0;0;1;1;0;0;0;1
1561;Fensterheber;25752111;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;25752141;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;257752;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;25831804;1;0,0023;0;0;0;1;1;0;0;1;1;1
1561;Fensterheber;259234;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;25972111;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;25972121;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;260411;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;26127558745;5;0,0114;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;261554;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;26719;1;0,0023;0;0;0;1;0;1;1;1;0;0
1561;Fensterheber;26890;2;0,0045;0;0;0;0;0;1;0;1;0;0
1561;Fensterheber;26891;1;0,0023;0;0;0;0;0;1;0;1;0;0
1561;Fensterheber;26909;1;0,0023;0;0;0;1;0;1;1;1;0;0
1561;Fensterheber;269102;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;269108;3;0,0068;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;269112;4;0,0091;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;269262;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;269426;3;0,0068;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;26986;1;0,0023;0;0;0;0;0;1;0;0;0;0
1561;Fensterheber;26996;1;0,0023;0;0;0;0;0;1;0;0;0;0
1561;Fensterheber;270535;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;270536;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;270723;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;270828;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;270830;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;272152;1;0,0023;1;0;0;0;0;1;0;1;0;0
1561;Fensterheber;272153;1;0,0023;1;0;0;0;0;1;0;1;0;0
1561;Fensterheber;2734262;2;0,0045;1;0;1;1;0;0;0;0;0;0
1561;Fensterheber;2734264;2;0,0045;1;0;1;1;0;0;0;0;1;0
1561;Fensterheber;2734265;3;0,0068;1;0;1;1;0;0;0;0;0;0
1561;Fensterheber;2734266;1;0,0023;1;0;1;1;0;0;0;0;0;0
1561;Fensterheber;27345;3;0,0068;0;0;0;1;0;1;1;1;0;0
1561;Fensterheber;27346;3;0,0068;0;0;0;1;0;1;1;1;0;0
1561;Fensterheber;2738261;1;0,0023;1;0;1;0;0;0;0;0;0;0
1561;Fensterheber;27392;1;0,0023;0;0;0;1;0;1;1;1;0;0
1561;Fensterheber;2740261;5;0,0114;1;0;1;0;0;0;0;1;1;0
1561;Fensterheber;2740263;2;0,0045;0;0;1;1;0;0;0;0;0;0
1561;Fensterheber;2740264;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;2758261;1;0,0023;1;0;1;0;1;0;0;1;1;1
1561;Fensterheber;2758262;1;0,0023;1;0;1;0;1;0;0;1;1;1
1561;Fensterheber;2759PSG2;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;2759PSG2POL;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;280058584;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;280135;2;0,0045;0;0;0;1;0;1;1;0;0;0
1561;Fensterheber;280145;3;0,0068;0;0;0;1;0;1;1;1;0;0
1561;Fensterheber;280147;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;280149;1;0,0023;0;0;0;1;0;1;1;0;0;0
1561;Fensterheber;280201;4;0,0091;0;0;0;1;0;1;1;0;0;0
1561;Fensterheber;280202;5;0,0114;0;0;0;1;0;1;1;0;0;0
1561;Fensterheber;280203;12;0,0273;0;0;0;1;0;1;1;1;0;0
1561;Fensterheber;280204;14;0,0318;0;0;0;1;0;1;1;1;0;0
1561;Fensterheber;280205;3;0,0068;0;0;0;1;0;1;1;0;0;0
1561;Fensterheber;280208;1;0,0023;0;0;0;1;0;0;1;0;0;0
1561;Fensterheber;280218;2;0,0045;0;0;0;1;0;1;1;0;0;0
1561;Fensterheber;280219;2;0,0045;0;0;0;1;0;1;1;1;0;0
1561;Fensterheber;280229;29;0,0659;0;0;0;1;0;1;1;1;0;0
1561;Fensterheber;280230;14;0,0318;0;0;0;1;0;1;1;0;0;0
1561;Fensterheber;280242;9;0,0204;1;0;0;1;0;1;1;1;0;0
1561;Fensterheber;280243;3;0,0068;1;0;0;1;0;1;1;1;0;0
1561;Fensterheber;280244;4;0,0091;0;0;0;1;0;1;1;0;0;0
1561;Fensterheber;280245;2;0,0045;0;0;0;1;0;1;1;0;0;0
1561;Fensterheber;280246;3;0,0068;0;0;0;0;0;0;1;1;0;0
1561;Fensterheber;280247;2;0,0045;0;0;0;0;0;0;1;1;0;0
1561;Fensterheber;280272;8;0,0182;0;0;0;1;0;1;1;1;0;0
1561;Fensterheber;280273;5;0,0114;0;0;0;1;0;1;1;0;0;0
1561;Fensterheber;280324;3;0,0068;0;0;0;1;1;1;1;0;1;0
1561;Fensterheber;280325;2;0,0045;0;0;0;1;0;1;1;0;0;0
1561;Fensterheber;280326;7;0,0159;0;0;0;1;0;0;1;1;0;0
1561;Fensterheber;280327;3;0,0068;0;0;0;1;0;0;1;1;0;0
1561;Fensterheber;280328;2;0,0045;0;0;0;1;0;1;1;1;0;0
1561;Fensterheber;280329;1;0,0023;0;0;0;1;0;1;1;1;0;0
1561;Fensterheber;2819856;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;28875;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;28876;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;28B1PSE1;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2902PSE2POL;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2910261;7;0,0159;1;0;1;1;1;0;1;1;1;1
1561;Fensterheber;2910262;2;0,0045;1;0;1;1;1;0;1;0;1;1
1561;Fensterheber;2910263;6;0,0136;1;0;1;1;0;0;0;0;1;0
1561;Fensterheber;2910264;9;0,0204;1;0;1;1;0;0;0;0;1;0
1561;Fensterheber;292335;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2924261;6;0,0136;1;0;1;1;0;0;0;0;0;0
1561;Fensterheber;2924263;1;0,0023;0;0;1;1;0;0;0;0;0;0
1561;Fensterheber;2924264;1;0,0023;0;0;1;1;0;0;0;0;0;0
1561;Fensterheber;297066;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;298092;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;299647;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2997184;1;0,0023;0;0;0;0;1;0;0;1;1;1
1561;Fensterheber;2997185;1;0,0023;0;0;0;0;1;1;0;0;1;1
1561;Fensterheber;2997186;1;0,0023;0;0;0;0;1;1;0;0;1;1
1561;Fensterheber;2997195;7;0,0159;1;1;0;0;1;1;0;1;1;1
1561;Fensterheber;2997196;9;0,0204;1;1;0;0;1;1;0;1;1;1
1561;Fensterheber;2D0837462;3;0,0068;0;0;0;0;1;0;0;1;1;0
1561;Fensterheber;2E0837401;9;0,0204;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;2E0837402;7;0,0159;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;2G6839462E;1;0,0023;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;2GA837461F;1;0,0023;0;0;1;1;1;0;0;1;1;1
1561;Fensterheber;2GA837462F;1;0,0023;0;0;1;1;1;0;0;1;1;1
1561;Fensterheber;2GM837461A;2;0,0045;0;0;1;0;1;0;0;1;1;1
1561;Fensterheber;2GM837461C;2;0,0045;0;0;1;0;1;0;0;0;1;1
1561;Fensterheber;2GM839462F;1;0,0023;0;0;1;0;1;0;0;0;1;0
1561;Fensterheber;2H0837401D;2;0,0045;1;1;1;1;0;0;0;1;1;1
1561;Fensterheber;2H0837402C;1;0,0023;1;1;1;1;0;0;0;1;1;1
1561;Fensterheber;2H0837402D;3;0,0068;1;1;1;1;0;0;0;1;1;1
1561;Fensterheber;2H6837401B;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;2K1837729E;3;0,0068;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;2K1837730H;1;0,0023;1;1;1;1;1;0;0;1;1;0
1561;Fensterheber;2K1837730L;17;0,0386;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;2K2837729M;34;0,0772;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;2K5837461;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;2M51A27000CC;1;0,0023;1;1;1;1;1;0;0;1;1;0
1561;Fensterheber;2N11N23200BU;1;0,0023;1;1;0;0;0;0;0;1;0;0
1561;Fensterheber;2S5114A389AA;10;0,0227;0;1;1;0;0;0;0;0;0;0
1561;Fensterheber;2S51B23201BP;1;0,0023;0;1;1;1;0;0;0;1;0;0
1561;Fensterheber;3002612113;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;3003PSE2;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;301084;1;0,0023;1;0;0;0;1;0;0;1;1;1
1561;Fensterheber;301092;1;0,0023;0;0;0;1;1;1;0;0;1;1
1561;Fensterheber;301119;1;0,0023;0;0;0;1;1;0;0;1;1;1
1561;Fensterheber;301121;1;0,0023;1;0;0;0;1;1;1;1;1;1
1561;Fensterheber;301132;1;0,0023;1;0;0;1;1;1;1;1;1;1
1561;Fensterheber;301175;1;0,0023;1;0;0;1;1;1;1;1;1;1
1561;Fensterheber;301225;1;0,0023;0;0;0;0;1;0;1;1;1;1
1561;Fensterheber;301287;1;0,0023;1;0;0;0;1;0;0;1;1;1
1561;Fensterheber;301307;4;0,0091;0;0;0;1;1;1;1;1;1;1
1561;Fensterheber;301355;1;0,0023;1;0;0;1;1;0;0;1;1;1
1561;Fensterheber;301368;1;0,0023;1;0;0;0;1;0;0;1;1;1
1561;Fensterheber;301394;1;0,0023;0;0;0;0;1;0;1;1;1;1
1561;Fensterheber;301402;1;0,0023;0;0;0;0;1;0;0;1;1;1
1561;Fensterheber;301405;1;0,0023;0;0;0;1;1;0;0;1;1;1
1561;Fensterheber;3014268;1;0,0023;0;0;1;1;1;0;0;0;1;1
1561;Fensterheber;301450;1;0,0023;0;0;0;1;1;0;1;1;1;1
1561;Fensterheber;301454;1;0,0023;0;0;0;1;1;0;0;1;1;1
1561;Fensterheber;301497;1;0,0023;1;0;0;1;1;0;1;1;1;1
1561;Fensterheber;301539;1;0,0023;1;0;0;0;1;0;0;1;1;1
1561;Fensterheber;301548;1;0,0023;0;0;0;1;1;0;0;1;1;1
1561;Fensterheber;301549;1;0,0023;0;0;0;1;1;0;0;1;1;1
1561;Fensterheber;301661;2;0,0045;0;0;0;1;0;0;0;1;1;1
1561;Fensterheber;3017261;1;0,0023;1;0;1;1;1;1;0;1;1;1
1561;Fensterheber;3017262;2;0,0045;1;0;1;1;1;1;0;1;1;1
1561;Fensterheber;3017266;1;0,0023;0;0;1;1;0;1;0;0;0;0
1561;Fensterheber;3017267;1;0,0023;1;0;1;0;0;0;0;1;1;0
1561;Fensterheber;301869;1;0,0023;0;0;0;1;1;0;0;1;1;1
1561;Fensterheber;301901;1;0,0023;0;0;0;1;1;1;1;1;1;1
1561;Fensterheber;3019261;1;0,0023;1;0;1;1;1;0;0;1;1;0
1561;Fensterheber;301931;1;0,0023;1;0;0;0;1;0;0;1;1;1
1561;Fensterheber;302064;1;0,0023;1;0;0;0;1;1;0;0;1;1
1561;Fensterheber;302065;1;0,0023;1;0;0;0;1;1;0;0;1;1
1561;Fensterheber;30208B;2;0,0045;1;0;0;1;1;1;1;1;1;1
1561;Fensterheber;30220;1;0,0023;1;0;0;1;1;1;1;1;1;1
1561;Fensterheber;302248;1;0,0023;1;0;0;1;1;1;0;1;1;1
1561;Fensterheber;3024225;4;0,0091;0;0;1;1;0;0;0;0;0;0
1561;Fensterheber;3024261;1;0,0023;1;0;1;1;1;0;1;1;1;1
1561;Fensterheber;3024264;2;0,0045;1;0;1;0;1;0;0;1;1;1
1561;Fensterheber;3024265;1;0,0023;0;0;1;1;0;0;0;1;0;0
1561;Fensterheber;3024266;1;0,0023;0;0;1;1;0;0;0;1;0;0
1561;Fensterheber;302463;1;0,0023;1;0;0;0;1;0;0;1;1;1
1561;Fensterheber;3024PSM4A;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;302523;1;0,0023;0;0;0;0;1;0;0;1;1;0
1561;Fensterheber;302575;1;0,0023;1;0;0;1;0;1;1;1;1;1
1561;Fensterheber;302678;1;0,0023;0;0;0;1;0;0;0;0;1;0
1561;Fensterheber;3028261;1;0,0023;0;0;1;1;1;1;1;1;1;1
1561;Fensterheber;3028262;1;0,0023;0;0;1;1;1;1;1;1;1;1
1561;Fensterheber;3028263;10;0,0227;1;0;1;1;1;1;1;1;1;1
1561;Fensterheber;3028264;7;0,0159;0;0;1;1;1;1;1;1;1;1
1561;Fensterheber;3030263;1;0,0023;1;0;1;1;0;0;0;1;1;1
1561;Fensterheber;3032265;2;0,0045;1;0;1;1;0;0;0;0;0;0
1561;Fensterheber;3040PSE2;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;3040PSE2POL;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;3041261;2;0,0045;1;0;1;1;1;0;1;1;1;1
1561;Fensterheber;3048261;14;0,0318;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;3048262;9;0,0204;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;3048263;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;3054262;1;0,0023;1;0;1;1;0;0;0;0;1;0
1561;Fensterheber;3059719;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;3059739;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;3059740;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;3059755;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;3059756;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;3060RRJM;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;3061271F;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;30617YN7;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;30618CTM;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;30619MH0;2;0,0045;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;306206H6;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;30622RC0;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;306231N1;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;306233N9;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;30623448;5;0,0114;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;30623449;2;0,0045;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;30623623;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;306236N6;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;30625DH7;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;30626DH5;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;30627368;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;30631345;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;306313A1;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;306314A0;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;30631881;2;0,0045;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;30631907;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;30631VP7;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;306323P6;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;30632566;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;30640HMF;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;30642284;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;306427A4;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;306432A7;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;30644231;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;30645733;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;30646699;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;30646889;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;306477N4;3;0,0068;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;306503KF;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;30652739;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;30655401;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;306554D3;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;306563M2;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;306565K4;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;306571M2;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;306576U9;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;306616C1;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;306619C8;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;306623A6;2;0,0045;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;30668YN0;1;0,0023;0;0;1;0;0;0;0;0;0;0
